company,country,launch_site,launch_date,launch_year,launch_month,rocket_status,rocket_cost,mission_status,success_flag,mission_detail
Roscosmos,Russia,Site 1/5,2018-12-03 11:31:00+00:00,2018.0,12.0,Retired,62.0,Success,1,Soyuz FG | Soyuz MS-11 (57S)
VKS RF,Russia,Site 133/3,2018-11-30 02:27:00+00:00,2018.0,11.0,Retired,41.8,Success,1,Rokot/Briz KM | Cosmos 2530 to 2532
ISRO,India,First Launch Pad,2018-11-29 04:27:00+00:00,2018.0,11.0,Active,21.0,Success,1,PSLV-CA | HySIS
Arianespace,France,ELV-1 (SLV),2018-11-21 01:42:00+00:00,2018.0,11.0,Active,37.0,Success,1,Vega | Mohammed VI-B
CASC,China,Site 9401 (SLS-2),2018-11-19 23:40:00+00:00,2018.0,11.0,Active,29.75,Success,1,"Long March 2D | Shiyan-6, Jiading-1 (OKW-01), & Others"
CASC,China,LC-3,2018-11-18 18:07:00+00:00,2018.0,11.0,Active,62.0,Success,1,Long March 3B/YZ-1 | BeiDou-3 M17 & M18
Northrop,USA,LP-0A,2018-11-17 09:01:00+00:00,2018.0,11.0,Retired,85.0,Success,1,Antares 230 | CRS NG-10
Roscosmos,Russia,Site 31/6,2018-11-16 18:14:00+00:00,2018.0,11.0,Retired,62.0,Success,1,Soyuz FG | Progress MS-10 (71P)
SpaceX,USA,LC-39A,2018-11-15 20:46:00+00:00,2018.0,11.0,Active,50.0,Success,1,Falcon 9 Block 5 | Es'hail 2
ISRO,India,Second Launch Pad,2018-11-14 11:38:00+00:00,2018.0,11.0,Active,62.0,Success,1,GSLV Mk III | GSAT 29
Rocket Lab,USA,Rocket Lab LC-1A,2018-11-11 03:50:00+00:00,2018.0,11.0,Active,7.5,Success,1,Electron/Curie | It's Business Time
Arianespace,France,ELS,2018-11-07 00:47:00+00:00,2018.0,11.0,Active,62.0,Success,1,Soyuz ST-B/Fregat-M | MetOp C
VKS RF,Russia,Site 43/4,2018-11-03 20:17:00+00:00,2018.0,11.0,Active,48.5,Success,1,Soyuz 2.1b/Fregat | GLONASS-M No.54S
CASC,China,LC-2,2018-11-01 15:57:00+00:00,2018.0,11.0,Active,29.15,Success,1,Long March 3B/E | Beidou-3 G1
MHI,Japan,LA-Y1,2018-10-29 04:08:00+00:00,2018.0,10.0,Active,90.0,Success,1,"H-IIA 202 | Ibuki 2, KhalifaSat & Others"
CASC,China,Site 9401 (SLS-2),2018-10-29 00:47:00+00:00,2018.0,10.0,Active,30.8,Success,1,"Long March 2C | CFOSAT, Zhaojin-1, Hongyan-1, & Others"
Landspace,China,Site 95,2018-10-27 08:00:00+00:00,2018.0,10.0,Retired,62.0,Failure,0,ZhuQue-1 | CCTV Future-1
Roscosmos,Russia,Site 43/4,2018-10-25 00:15:00+00:00,2018.0,10.0,Active,35.0,Success,1,Soyuz 2.1b | Lotus-S No.4
CASC,China,LC-9,2018-10-24 22:57:00+00:00,2018.0,10.0,Active,64.68,Success,1,Long March 4B | Haiyang-2B
Arianespace,France,ELA-3,2018-10-20 01:45:00+00:00,2018.0,10.0,Active,200.0,Success,1,Ariane 5 ECA | BepiColombo
ULA,USA,SLC-41,2018-10-17 04:15:00+00:00,2018.0,10.0,Active,153.0,Success,1,Atlas V 551 | AEHF-4
CASC,China,LC-3,2018-10-15 04:23:00+00:00,2018.0,10.0,Active,62.0,Success,1,Long March 3B/YZ-1 | BeiDou-3 M15 & M16
Roscosmos,Russia,Site 1/5,2018-10-11 08:40:00+00:00,2018.0,10.0,Retired,62.0,Failure,0,Soyuz FG | Soyuz MS-10 (56S)
CASC,China,Site 9401 (SLS-2),2018-10-09 02:43:00+00:00,2018.0,10.0,Active,30.8,Success,1,Long March 2C | Yaogan-32 Group 01
SpaceX,USA,SLC-4E,2018-10-08 02:21:00+00:00,2018.0,10.0,Active,50.0,Success,1,Falcon 9 Block 5 | SAOCOM 1A
ExPace,China,Site 95,2018-09-29 04:13:00+00:00,2018.0,9.0,Active,62.0,Success,1,Kuaizhou 1A | CentiSpace-1 S1
Arianespace,France,ELA-3,2018-09-25 22:38:00+00:00,2018.0,9.0,Active,200.0,Success,1,Ariane 5 ECA | Horizons-3e & Azerspace 2/Intelsat 38
MHI,Japan,LA-Y2,2018-09-22 17:52:00+00:00,2018.0,9.0,Retired,112.5,Success,1,H-IIB | HTV-7
CASC,China,LC-2,2018-09-19 14:07:00+00:00,2018.0,9.0,Active,62.0,Success,1,Long March 3B/YZ-1 | BeiDou-3 M13 & M14
ISRO,India,First Launch Pad,2018-09-16 16:38:00+00:00,2018.0,9.0,Active,21.0,Success,1,PSLV-CA | SSTL-1 & NovaSAR-S
ULA,USA,SLC-2W,2018-09-15 13:02:00+00:00,2018.0,9.0,Retired,62.0,Success,1,Delta II 7420-10C | ICESat-2
SpaceX,USA,SLC-40,2018-09-10 04:45:00+00:00,2018.0,9.0,Active,50.0,Success,1,Falcon 9 Block 5 | Telstar 18V / APStar 5C
CASC,China,Taiyuan Satellite Launch Center,2018-09-07 03:15:00+00:00,2018.0,9.0,Active,30.8,Success,1,Long March 2C | Haiyang 1C (HY-1C)
Exos,USA,Vertical Launch Area,2018-08-25 18:15:00+00:00,2018.0,8.0,Active,62.0,Partial Failure,0,SARGE | Launch 1
CASC,China,LC-3,2018-08-24 23:52:00+00:00,2018.0,8.0,Active,62.0,Success,1,Long March 3B/YZ-1 | BeiDou-3 M11 & M12
Arianespace,France,ELV-1 (SLV),2018-08-22 21:20:00+00:00,2018.0,8.0,Active,37.0,Success,1,Vega | ADM-Aeolus
ULA,USA,SLC-37B,2018-08-12 07:31:00+00:00,2018.0,8.0,Active,350.0,Success,1,Delta IV Heavy | Parker Solar Probe
SpaceX,USA,SLC-40,2018-08-07 05:18:00+00:00,2018.0,8.0,Active,50.0,Success,1,Falcon 9 Block 5 | Merah Putih (Telkom-4)
CASC,China,LC-9,2018-07-31 03:00:00+00:00,2018.0,7.0,Active,64.68,Success,1,Long March 4B | Gaofen 11
CASC,China,LC-3,2018-07-29 01:48:00+00:00,2018.0,7.0,Active,62.0,Success,1,Long March 3B/YZ-1 | BeiDou-3 M5 & M6
SpaceX,USA,SLC-4E,2018-07-25 11:39:00+00:00,2018.0,7.0,Active,50.0,Success,1,Falcon 9 Block 5 | Iridium-7
Arianespace,France,ELA-3,2018-07-25 11:25:00+00:00,2018.0,7.0,Retired,62.0,Success,1,Ariane 5 ES | Galileo FOC FM19-FM22
SpaceX,USA,SLC-40,2018-07-22 05:50:00+00:00,2018.0,7.0,Active,50.0,Success,1,Falcon 9 Block 5 | Telstar 19V
Blue Origin,USA,Blue Origin Launch Site,2018-07-18 15:11:00+00:00,2018.0,7.0,Active,62.0,Success,1,New Shepard | NS-9 (Inflight Escape Test)
Roscosmos,Russia,Site 31/6,2018-07-09 21:51:00+00:00,2018.0,7.0,Active,48.5,Success,1,Soyuz 2.1a | Progress MS-09 (70P)
CASC,China,LC-2,2018-07-09 20:50:00+00:00,2018.0,7.0,Active,69.7,Success,1,Long March 3A | BeiDou-2 I7
CASC,China,Site 9401 (SLS-2),2018-07-09 03:56:00+00:00,2018.0,7.0,Active,30.8,Success,1,Long March 2C | PRSS-1 & PakTES-1A
SpaceX,USA,SLC-40,2018-06-29 09:42:00+00:00,2018.0,6.0,Retired,62.0,Success,1,Falcon 9 Block 4 | CRS-15
CASC,China,LC-3,2018-06-27 03:30:00+00:00,2018.0,6.0,Active,30.8,Success,1,Long March 2C | XJSS A & B
VKS RF,Russia,Site 43/4,2018-06-16 21:30:00+00:00,2018.0,6.0,Active,62.0,Success,1,Soyuz 2.1b/Fregat-M | GLONASS-M No.53S
MHI,Japan,LA-Y1,2018-06-12 04:20:00+00:00,2018.0,6.0,Active,90.0,Success,1,H-IIA 202 | IGS Radar-6
Roscosmos,Russia,Site 1/5,2018-06-06 11:12:00+00:00,2018.0,6.0,Retired,62.0,Success,1,Soyuz FG | Soyuz MS-09 (55S)
CASC,China,LC-2,2018-06-05 13:07:00+00:00,2018.0,6.0,Active,69.7,Success,1,Long March 3A | Fengyun 2H
SpaceX,USA,SLC-40,2018-06-04 04:29:00+00:00,2018.0,6.0,Retired,62.0,Success,1,Falcon 9 Block 4 | SES-12
CASC,China,Site 9401 (SLS-2),2018-06-02 04:13:00+00:00,2018.0,6.0,Active,29.75,Success,1,Long March 2D | Gaofen 6 & Luojia 1
SpaceX,USA,SLC-4E,2018-05-22 19:47:00+00:00,2018.0,5.0,Retired,62.0,Success,1,Falcon 9 Block 4 | Iridium-6 & GRACE-FO
Northrop,USA,LP-0A,2018-05-21 04:44:00+00:00,2018.0,5.0,Retired,85.0,Success,1,Antares 230 | CRS OA-9E
CASC,China,LC-3,2018-05-20 21:28:00+00:00,2018.0,5.0,Active,64.68,Success,1,"Long March 4C | Queqiao, Longjiang 1 & 2"
SpaceX,USA,LC-39A,2018-05-11 20:14:00+00:00,2018.0,5.0,Active,50.0,Success,1,Falcon 9 Block 5 | Bangabandhu-1
CASC,China,LC-9,2018-05-08 18:28:00+00:00,2018.0,5.0,Active,64.68,Success,1,Long March 4C | Gaofen 5
ULA,USA,SLC-3E,2018-05-05 11:05:00+00:00,2018.0,5.0,Active,109.0,Success,1,Atlas V 401 | InSight
CASC,China,LC-2,2018-05-03 16:05:00+00:00,2018.0,5.0,Active,29.15,Success,1,Long March 3B/E | Apstar 6C
Blue Origin,USA,Blue Origin Launch Site,2018-04-29 17:06:00+00:00,2018.0,4.0,Active,62.0,Success,1,New Shepard | NS-8
CASC,China,Site 95,2018-04-26 04:42:00+00:00,2018.0,4.0,Active,5.3,Success,1,Long March 11 | Zhuhai-1 2A to 2D
Eurockot,Russia,Site 133/3,2018-04-25 17:57:00+00:00,2018.0,4.0,Retired,41.8,Success,1,Rokot/Briz KM | Sentinel-3B
SpaceX,USA,SLC-40,2018-04-18 22:51:00+00:00,2018.0,4.0,Retired,62.0,Success,1,Falcon 9 Block 4 | Transiting Exoplanet Survey Satellite (TESS)
VKS RF,Russia,Site 81/24,2018-04-18 22:12:00+00:00,2018.0,4.0,Active,65.0,Success,1,Proton-M/Briz-M | Blagovest-12L
ULA,USA,SLC-41,2018-04-14 23:13:00+00:00,2018.0,4.0,Active,153.0,Success,1,Atlas V 551 | AFSPC-11
ISRO,India,First Launch Pad,2018-04-11 22:34:00+00:00,2018.0,4.0,Active,31.0,Success,1,PSLV-XL | IRNSS-1I
CASC,China,Site 9401 (SLS-2),2018-04-10 04:25:00+00:00,2018.0,4.0,Active,64.68,Success,1,"Long March 4C | Yaogan 31 A, B, & C"
Arianespace,France,ELA-3,2018-04-05 21:34:00+00:00,2018.0,4.0,Active,200.0,Success,1,Ariane 5 ECA | Superbird-B3/DSN-1 & HYLAS-4
SpaceX,USA,SLC-40,2018-04-02 20:30:00+00:00,2018.0,4.0,Retired,62.0,Success,1,Falcon 9 Block 4 | CRS-14
CASC,China,LC-9,2018-03-31 03:22:00+00:00,2018.0,3.0,Active,64.68,Success,1,Long March 4C | Gaofen-1 02-04
SpaceX,USA,SLC-4E,2018-03-30 14:14:00+00:00,2018.0,3.0,Retired,62.0,Success,1,Falcon 9 Block 4 | Iridium-5
CASC,China,LC-2,2018-03-29 17:50:00+00:00,2018.0,3.0,Active,62.0,Success,1,Long March 3B/YZ-1 | BeiDou-3 M9 & M10
Roscosmos,Russia,Site 43/4,2018-03-29 17:38:00+00:00,2018.0,3.0,Active,62.0,Success,1,Soyuz 2.1v | Cosmos 2525
ISRO,India,Second Launch Pad,2018-03-29 11:26:00+00:00,2018.0,3.0,Active,47.0,Success,1,GSLV Mk II | GSAT-6A
Roscosmos,Russia,Site 1/5,2018-03-21 17:44:00+00:00,2018.0,3.0,Retired,62.0,Success,1,Soyuz FG | Soyuz MS-08 (54S)
CASC,China,Site 9401 (SLS-2),2018-03-17 07:10:00+00:00,2018.0,3.0,Active,29.75,Success,1,Long March 2D | LKW-4
Arianespace,France,ELS,2018-03-09 17:10:00+00:00,2018.0,3.0,Active,62.0,Success,1,Soyuz ST-B/Fregat-MT | O3b FM13-FM16
SpaceX,USA,SLC-40,2018-03-06 05:33:00+00:00,2018.0,3.0,Retired,62.0,Success,1,Falcon 9 Block 4 | Hispasat 30W-6
ULA,USA,SLC-41,2018-03-01 22:02:00+00:00,2018.0,3.0,Active,145.0,Success,1,Atlas V 541 | GOES-S (GOES-17)
MHI,Japan,LA-Y1,2018-02-27 04:34:00+00:00,2018.0,2.0,Active,90.0,Success,1,H-IIA 202 | IGS-Optical 6
SpaceX,USA,SLC-4E,2018-02-22 14:17:00+00:00,2018.0,2.0,Retired,62.0,Success,1,"Falcon 9 Block 3 | PAZ & Tintin A, Tintin B"
Roscosmos,Russia,Site 31/6,2018-02-13 08:13:00+00:00,2018.0,2.0,Active,48.5,Success,1,Soyuz 2.1a | Progress MS-08 (69P)
CASC,China,LC-2,2018-02-12 05:10:00+00:00,2018.0,2.0,Active,62.0,Success,1,Long March 3B/YZ-1 | BeiDou-3 M3 & M4
SpaceX,USA,LC-39A,2018-02-06 20:45:00+00:00,2018.0,2.0,Active,90.0,Success,1,Falcon Heavy | Test Flight
JAXA,Japan,Uchinoura Space Center,2018-02-03 05:03:00+00:00,2018.0,2.0,Active,62.0,Success,1,SS-520 | Tricom-1R
CASC,China,Site 9401 (SLS-2),2018-02-02 07:50:00+00:00,2018.0,2.0,Active,29.75,Success,1,Long March 2D | CSES & Rideshares
Roscosmos,Russia,Site 1S,2018-02-01 02:07:00+00:00,2018.0,2.0,Active,48.5,Success,1,Soyuz 2.1a/Fregat-M | Kanopus-V No. 3-4 & Rideshares
SpaceX,USA,SLC-40,2018-01-31 21:25:00+00:00,2018.0,1.0,Retired,62.0,Success,1,Falcon 9 Block 3 | GovSat-1 / SES-16
Arianespace,France,ELA-3,2018-01-25 22:20:00+00:00,2018.0,1.0,Active,200.0,Partial Failure,0,Ariane 5 ECA | SES-14/GOLD & Al Yah-3
CASC,China,LC-3,2018-01-25 05:39:00+00:00,2018.0,1.0,Active,30.8,Success,1,"Long March 2C | Yaogan 30 J, K & L"
Rocket Lab,USA,Rocket Lab LC-1A,2018-01-21 01:43:00+00:00,2018.0,1.0,Active,7.5,Success,1,Electron/Curie | Still Testing
ULA,USA,SLC-41,2018-01-20 00:48:00+00:00,2018.0,1.0,Active,115.0,Success,1,Atlas V 411 | SBIRS GEO-4
CASC,China,Site 95,2018-01-19 04:12:00+00:00,2018.0,1.0,Active,5.3,Success,1,"Long March 11 | Jilin-1 07, 08 & Others"
JAXA,Japan,Mu Pad,2018-01-17 21:06:00+00:00,2018.0,1.0,Active,39.0,Success,1,Epsilon PBS | ASNARO 2
CASC,China,Site 9401 (SLS-2),2018-01-13 07:20:00+00:00,2018.0,1.0,Active,29.75,Success,1,Long March 2D | LKW-3
ULA,USA,SLC-6,2018-01-12 22:11:00+00:00,2018.0,1.0,Retired,62.0,Success,1,"Delta IV Medium+ (5,2) | NROL-47"
ISRO,India,First Launch Pad,2018-01-12 03:58:00+00:00,2018.0,1.0,Active,31.0,Success,1,PSLV-XL | Cartosat-2F & Rideshares
CASC,China,LC-2,2018-01-11 23:18:00+00:00,2018.0,1.0,Active,62.0,Success,1,Long March 3B/YZ-1 | BeiDou-3 M7 & M8
CASC,China,LC-9,2018-01-09 03:24:00+00:00,2018.0,1.0,Active,29.75,Success,1,Long March 2D | SuperView 03 & 04
SpaceX,USA,SLC-40,2018-01-08 01:00:00+00:00,2018.0,1.0,Retired,62.0,Success,1,Falcon 9 Block 4 | Zuma
Land Launch,Russia,Site 45/1,2017-12-26 19:00:00+00:00,2017.0,12.0,Active,62.0,Success,1,Zenit-3 SLBF | AngoSat-1
CASC,China,LC-3,2017-12-25 19:44:00+00:00,2017.0,12.0,Active,30.8,Success,1,"Long March 2C | Yaogan-30 G, H & I"
CASC,China,Site 9401 (SLS-2),2017-12-23 04:14:00+00:00,2017.0,12.0,Active,29.75,Success,1,Long March 2D | LKW-2
SpaceX,USA,SLC-4E,2017-12-23 01:27:00+00:00,2017.0,12.0,Retired,62.0,Success,1,Falcon 9 Block 3 | Iridium-4
MHI,Japan,LA-Y1,2017-12-23 01:26:00+00:00,2017.0,12.0,Active,90.0,Success,1,H-IIA 202 | GCOM-C & SLATS
Roscosmos,Russia,Site 1/5,2017-12-17 07:21:00+00:00,2017.0,12.0,Retired,62.0,Success,1,Soyuz FG | Soyuz MS-07 (53S)
SpaceX,USA,SLC-40,2017-12-15 15:36:00+00:00,2017.0,12.0,Retired,62.0,Success,1,Falcon 9 Block 3 | CRS-13
Arianespace,France,ELA-3,2017-12-12 18:36:00+00:00,2017.0,12.0,Retired,62.0,Success,1,Ariane 5 ES | Galileo FOC FM15-FM18
CASC,China,LC-2,2017-12-10 16:41:00+00:00,2017.0,12.0,Active,29.15,Success,1,Long March 3B/E | Alcomsat-1
CASC,China,Site 9401 (SLS-2),2017-12-03 04:11:00+00:00,2017.0,12.0,Active,29.75,Success,1,Long March 2D | LKW-1
VKS RF,Russia,Site 43/4,2017-12-02 10:43:00+00:00,2017.0,12.0,Active,35.0,Success,1,Soyuz 2.1b | Cosmos 2524
Roscosmos,Russia,Site 1S,2017-11-28 05:41:00+00:00,2017.0,11.0,Active,62.0,Failure,0,Soyuz 2.1b/Fregat-M | Meteor-M No.2-1 & Rideshares
CASC,China,LC-3,2017-11-24 18:10:00+00:00,2017.0,11.0,Active,30.8,Success,1,"Long March 2C | Yaogan-30 D, E, & F"
CASC,China,LC-16,2017-11-21 04:50:00+00:00,2017.0,11.0,Active,62.0,Success,1,"Long March 6 | Jilin-1 Video 04, 05 & 06"
ULA,USA,SLC-2W,2017-11-18 09:47:00+00:00,2017.0,11.0,Retired,62.0,Success,1,Delta II 7920-10C | JPSS-1
CASC,China,LC-9,2017-11-14 18:35:00+00:00,2017.0,11.0,Active,64.68,Success,1,Long March 4C | Fengyun 3D
Northrop,USA,LP-0A,2017-11-12 12:19:00+00:00,2017.0,11.0,Retired,85.0,Success,1,Antares 230 | CRS OA-8E
Arianespace,France,ELV-1 (SLV),2017-11-08 01:42:00+00:00,2017.0,11.0,Active,37.0,Success,1,Vega | Mohammed VI-A
CASC,China,LC-2,2017-11-05 11:45:00+00:00,2017.0,11.0,Active,62.0,Success,1,Long March 3B/YZ-1 | BeiDou-3 M1 & M2
Northrop,USA,SLC-576E,2017-10-31 21:37:00+00:00,2017.0,10.0,Active,45.0,Success,1,Minotaur C (Taurus) | SkySat & Flock-3m
SpaceX,USA,LC-39A,2017-10-30 19:34:00+00:00,2017.0,10.0,Retired,62.0,Success,1,Falcon 9 Block 4 | Koreasat 5A
ULA,USA,SLC-41,2017-10-15 07:28:00+00:00,2017.0,10.0,Active,123.0,Success,1,Atlas V 421 | NROL-52
Roscosmos,Russia,Site 31/6,2017-10-14 08:46:00+00:00,2017.0,10.0,Active,48.5,Success,1,Soyuz 2.1a | Progress MS-07 (68P)
Eurockot,Russia,Site 133/3,2017-10-13 09:27:00+00:00,2017.0,10.0,Retired,41.8,Success,1,Rokot/Briz KM | Sentinel-5P
SpaceX,USA,LC-39A,2017-10-11 22:53:00+00:00,2017.0,10.0,Retired,62.0,Success,1,Falcon 9 Block 3 | SES-11 / EchoStar 105
MHI,Japan,LA-Y1,2017-10-09 22:01:00+00:00,2017.0,10.0,Active,90.0,Success,1,H-IIA 202 | QZS-4
SpaceX,USA,SLC-4E,2017-10-09 12:37:00+00:00,2017.0,10.0,Retired,62.0,Success,1,Falcon 9 Block 4 | Iridium-3
CASC,China,Site 9401 (SLS-2),2017-10-09 04:13:00+00:00,2017.0,10.0,Active,29.75,Success,1,Long March 2D | VRSS-2
Arianespace,France,ELA-3,2017-09-29 21:56:00+00:00,2017.0,9.0,Active,200.0,Success,1,"Ariane 5 ECA | Intelsat 37e, BSAT-4a"
CASC,China,LC-3,2017-09-29 04:21:00+00:00,2017.0,9.0,Active,30.8,Success,1,"Long March 2C | Yaogan-30 A, B & C"
VKS RF,Russia,Site 200/39,2017-09-28 18:52:00+00:00,2017.0,9.0,Active,65.0,Success,1,Proton-M/Briz-M | AsiaSat 9
ULA,USA,SLC-3E,2017-09-24 05:49:00+00:00,2017.0,9.0,Active,145.0,Success,1,Atlas V 541 | NROL-42
ILS,USA,Site 200/39,2017-09-11 19:23:00+00:00,2017.0,9.0,Active,65.0,Success,1,Proton-M/Briz-M | Amazonas 5
SpaceX,USA,LC-39A,2017-09-07 14:00:00+00:00,2017.0,9.0,Retired,62.0,Success,1,Falcon 9 Block 4 | OTV-5
ISRO,India,First Launch Pad,2017-08-31 13:30:00+00:00,2017.0,8.0,Active,31.0,Failure,0,PSLV-XL | IRNSS-1H
Northrop,USA,SLC-46,2017-08-25 06:04:00+00:00,2017.0,8.0,Active,46.0,Success,1,Minotaur IV | ORS-5
SpaceX,USA,SLC-4E,2017-08-24 18:51:00+00:00,2017.0,8.0,Retired,62.0,Success,1,Falcon 9 Block 3 | Formosat-5
VKS RF,Russia,Site 43/4,2017-08-22 00:02:00+00:00,2017.0,8.0,Active,62.0,Success,1,Soyuz 2.1b/Fregat-M | GLONASS-M No.52S
MHI,Japan,LA-Y1,2017-08-19 05:29:00+00:00,2017.0,8.0,Active,62.0,Success,1,H-IIA 204 | QZS-3
ULA,USA,SLC-41,2017-08-18 12:29:00+00:00,2017.0,8.0,Active,109.0,Success,1,Atlas V 401 | TDRS-M (TDRS-13)
VKS RF,Russia,Site 81/24,2017-08-16 22:07:00+00:00,2017.0,8.0,Active,65.0,Success,1,Proton-M/Briz-M | Blagovest-11L
SpaceX,USA,LC-39A,2017-08-14 16:31:00+00:00,2017.0,8.0,Retired,62.0,Success,1,Falcon 9 Block 4 | CRS-12
Roscosmos,Russia,Site 1/5,2017-08-12 21:17:00+00:00,2017.0,8.0,Retired,62.0,Success,1,Soyuz FG | Soyuz MS-06 (52S)
Arianespace,France,ELV-1 (SLV),2017-08-02 01:58:00+00:00,2017.0,8.0,Active,37.0,Success,1,Vega | OPSAT 3000 & VEN†æS
Roscosmos,Russia,Site 1/5,2017-07-28 15:41:00+00:00,2017.0,7.0,Retired,62.0,Success,1,Soyuz FG | Soyuz MS-05 (51S)
Roscosmos,Russia,Site 31/6,2017-07-14 06:36:00+00:00,2017.0,7.0,Active,48.5,Partial Failure,0,Soyuz 2.1a/Fregat | Kanopus-V IK & Rideshares
SpaceX,USA,LC-39A,2017-07-05 20:25:00+00:00,2017.0,7.0,Retired,62.0,Success,1,Falcon 9 Block 3 | Intelsat 35e
CASC,China,LC-101,2017-07-02 11:23:00+00:00,2017.0,7.0,Active,62.0,Failure,0,Long March 5 | Shijian-18
Arianespace,France,ELA-3,2017-06-28 21:15:00+00:00,2017.0,6.0,Active,200.0,Success,1,"Ariane 5 ECA | Hellas Sat 3-Inmarsat S EAN, GSAT-17"
SpaceX,USA,SLC-4E,2017-06-25 20:25:00+00:00,2017.0,6.0,Retired,62.0,Success,1,Falcon 9 Block 3 | Iridium-2
SpaceX,USA,LC-39A,2017-06-23 19:10:00+00:00,2017.0,6.0,Retired,62.0,Success,1,Falcon 9 Block 3 | BulgariaSat-1
VKS RF,Russia,Site 43/4,2017-06-23 18:04:00+00:00,2017.0,6.0,Active,62.0,Success,1,"Soyuz 2.1v/Volga | Cosmos 2519, 2521 and 2523"
ISRO,India,First Launch Pad,2017-06-23 03:59:00+00:00,2017.0,6.0,Active,31.0,Success,1,PSLV-XL | Cartosat-2E & Rideshares
CASC,China,LC-2,2017-06-18 16:12:00+00:00,2017.0,6.0,Active,29.15,Partial Failure,0,Long March 3B/E | ChinaSat 9A
CASC,China,Site 9401 (SLS-2),2017-06-15 03:15:00+00:00,2017.0,6.0,Active,64.68,Success,1,Long March 4B | HXMT & Others
Roscosmos,Russia,Site 31/6,2017-06-14 09:20:00+00:00,2017.0,6.0,Active,48.5,Success,1,Soyuz 2.1a | Progress MS-06 (67P)
ILS,USA,Site 81/24,2017-06-08 03:45:00+00:00,2017.0,6.0,Active,65.0,Success,1,Proton-M/Briz-M | Echostar 21
ISRO,India,Second Launch Pad,2017-06-05 11:58:00+00:00,2017.0,6.0,Active,62.0,Success,1,GSLV Mk III | GSAT-19
SpaceX,USA,LC-39A,2017-06-03 21:07:00+00:00,2017.0,6.0,Retired,62.0,Success,1,Falcon 9 Block 3 | CRS-11
Arianespace,France,ELA-3,2017-06-01 23:45:00+00:00,2017.0,6.0,Active,200.0,Success,1,"Ariane 5 ECA | ViaSat 2, Eutelsat 172B"
MHI,Japan,LA-Y1,2017-06-01 00:17:00+00:00,2017.0,6.0,Active,90.0,Success,1,H-IIA 202 | QZS-2
VKS RF,Russia,Site 43/4,2017-05-25 06:33:00+00:00,2017.0,5.0,Active,62.0,Success,1,Soyuz 2.1b/Fregat-M | EKS-2
Rocket Lab,USA,Rocket Lab LC-1A,2017-05-25 04:20:00+00:00,2017.0,5.0,Active,7.5,Failure,0,Electron | It's a Test
Arianespace,France,ELS,2017-05-18 11:54:00+00:00,2017.0,5.0,Active,62.0,Success,1,Soyuz ST-A/Fregat-M | SES-15
SpaceX,USA,LC-39A,2017-05-15 23:21:00+00:00,2017.0,5.0,Retired,62.0,Success,1,Falcon 9 Block 3 | Inmarsat-5 F4
ISRO,India,Second Launch Pad,2017-05-05 11:27:00+00:00,2017.0,5.0,Active,47.0,Success,1,GSLV Mk II | GSAT-9
Arianespace,France,ELA-3,2017-05-04 21:50:00+00:00,2017.0,5.0,Active,200.0,Success,1,"Ariane 5 ECA | Koreasat 7, SGDC-1"
SpaceX,USA,LC-39A,2017-05-01 11:15:00+00:00,2017.0,5.0,Retired,62.0,Success,1,Falcon 9 Block 3 | NROL-76
CASC,China,LC-201,2017-04-20 11:41:00+00:00,2017.0,4.0,Active,62.0,Success,1,Long March 7/YZ-1A | Tianzhou 1
Roscosmos,Russia,Site 1/5,2017-04-20 07:13:00+00:00,2017.0,4.0,Retired,62.0,Success,1,Soyuz FG | Soyuz MS-04 (50S)
ULA,USA,SLC-41,2017-04-18 15:11:00+00:00,2017.0,4.0,Active,109.0,Success,1,Atlas V 401 | CRS OA-7
CASC,China,LC-2,2017-04-12 11:04:00+00:00,2017.0,4.0,Active,29.15,Success,1,Long March 3B/E | Shijian 13
SpaceX,USA,LC-39A,2017-03-30 22:27:00+00:00,2017.0,3.0,Retired,62.0,Success,1,Falcon 9 Block 3 | SES-10
ULA,USA,SLC-37B,2017-03-19 00:18:00+00:00,2017.0,3.0,Retired,62.0,Success,1,"Delta IV Medium+ (5,4) | WGS-9"
MHI,Japan,LA-Y1,2017-03-17 01:20:00+00:00,2017.0,3.0,Active,90.0,Success,1,H-IIA 202 | IGS-Radar 5
SpaceX,USA,LC-39A,2017-03-16 06:00:00+00:00,2017.0,3.0,Retired,62.0,Success,1,Falcon 9 Block 3 | Echostar 23
Arianespace,France,ELV-1 (SLV),2017-03-07 01:49:00+00:00,2017.0,3.0,Active,37.0,Success,1,Vega | Sentinel 2B
CASIC,China,Site 95,2017-03-02 23:53:00+00:00,2017.0,3.0,Active,62.0,Success,1,Kaituozhe 2 | Tiankun-1
ULA,USA,SLC-3E,2017-03-01 17:49:00+00:00,2017.0,3.0,Active,109.0,Success,1,Atlas V 401 | NROL-79
Roscosmos,Russia,Site 1/5,2017-02-22 05:58:00+00:00,2017.0,2.0,Retired,62.0,Success,1,Soyuz U | Progress MS-05 (66P)
SpaceX,USA,LC-39A,2017-02-19 14:39:00+00:00,2017.0,2.0,Retired,62.0,Success,1,Falcon 9 Block 3 | CRS-10
ISRO,India,First Launch Pad,2017-02-15 03:58:00+00:00,2017.0,2.0,Active,31.0,Success,1,PSLV-XL | Cartosat-2D & Rideshares
